name	id	level	prev	n	estimate	lower	upper	se	p.value	q.value	subspecies	species	genus	family	order	class	phylum	superkingdom
Peptoniphilus harei	HG3A.1800	species	0.0705449682380475	8973	0.0627762915498526	0.0227753513062232	0.102777231793482	0.0204062283579469	0.00210205149107155	0.0425772674467044	unclassified	Peptoniphilus harei	Peptoniphilus	Peptoniphilaceae	Tissierellales	Tissierellia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0721	order	0.23147219436086	8973	0.062756811745522	0.0226708044632953	0.102842819027749	0.0204496247732506	0.00215534883018584	0.0432158326052413	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Ruminococcus bicirculans	HG3A.0067	species	0.785467513652067	8973	-0.0628197121470589	-0.102988518062897	-0.0226509062312209	0.020491863976002	0.00217893215949781	0.0432518033660316	unclassified	Ruminococcus bicirculans	Ruminococcus	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Lachnospiraceae sp.	HG3A.0890	family	0.116683383483785	8973	0.0624069852734833	0.0224339709078476	0.102379999639119	0.0203919821467338	0.00221726307176606	0.0435769029451052	unclassified	unclassified	unclassified	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Lachnospiraceae sp.	HG3A.1323	family	0.0113674356402541	8973	0.0622918909119968	0.0222620379700313	0.102321743853962	0.020420977989358	0.00229222420502068	0.0442733787483742	unclassified	unclassified	unclassified	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0133	order	0.505516549648947	8973	0.0627828940967219	0.0223956788160823	0.103170109377362	0.0206032841412909	0.00231643336598309	0.0442733787483742	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Clostridia sp.	HG3A.0479	class	0.110888220216204	8973	-0.0622557264831446	-0.102309248363715	-0.0222022046025746	0.0204330525496861	0.00231961279084681	0.0442733787483742	unclassified	unclassified	unclassified	unclassified	unclassified	Clostridia	Firmicutes	Bacteria
Ruthenibacterium lactatiformans	HG3A.0020	species	0.988298228017386	8973	0.0626083768073183	0.0222725251275483	0.102944228487088	0.0205770813230009	0.00235210257732207	0.0444659391998507	unclassified	Ruthenibacterium lactatiformans	Ruthenibacterium	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0179	order	0.5858687172629	8973	-0.0619512922308548	-0.102011634181415	-0.0218909502802947	0.0204365317655442	0.00244126612490524	0.0457161628107255	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Enterocloster asparagiformis	HG3A.0466	species	0.345815223448122	8973	0.0616297416353628	0.0216391898050811	0.101620293465645	0.0204009287741432	0.00252720393493026	0.0468831758022109	unclassified	Enterocloster asparagiformis	Enterocloster	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Enterocloster citroniae	HG3A.0285	species	0.659422712582191	8973	0.0616459176782404	0.021580839060475	0.101710996296006	0.0204389481465607	0.00256775145348959	0.0471943206960818	unclassified	Enterocloster citroniae	Enterocloster	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Oscillospiraceae sp.	HG3A.0134	family	0.836063746795943	8973	0.0616564769575504	0.0211293630706818	0.102183590844419	0.0206746525363406	0.00286940323402326	0.052254728619598	unclassified	unclassified	unclassified	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Sutterella sp. KLE1602	HG3A.0228	species	0.329321297225008	8973	0.0607943193065916	0.0206436816441021	0.100944956969081	0.0204825955556989	0.0030045222701847	0.0540142986781979	unclassified	Sutterella sp. KLE1602	Sutterella	Sutterellaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
Alloscardovia omnicolens	HG3A.1279	species	0.12615624651733	8973	0.060524967647585	0.0205302978461035	0.100519637449066	0.0204030295312794	0.00302044692860452	0.0540142986781979	unclassified	Alloscardovia omnicolens	Alloscardovia	Bifidobacteriaceae	Bifidobacteriales	Actinomycetia	Actinobacteria	Bacteria
Eubacteriales sp.	HG3A.0309	order	0.245291429845091	8973	-0.0605691724598749	-0.100735506334899	-0.020402838584851	0.0204906028799114	0.00312530696121683	0.0553904849822804	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Intestinibacillus sp. Marseille-P4005	HG3A.0168	species	0.860135963445893	8973	0.0604919485635487	0.0202637021381018	0.100720194988996	0.0205221871785419	0.00321048962834235	0.0562254519186937	unclassified	Intestinibacillus sp. Marseille-P4005	Intestinibacillus	Eubacteriaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Merdimonas faecis	HG3A.0494	species	0.246740220661986	8973	0.0602670590963721	0.0201640661898133	0.100370052002931	0.0204582898827908	0.00322906877517939	0.0562254519186937	unclassified	Merdimonas faecis	Merdimonas	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0162	order	0.483227460158253	8973	-0.0607240761070092	-0.101209570453309	-0.0202385817607096	0.0206534205891956	0.00328905631018473	0.0566014263998057	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Burkholderiales sp.	HG3A.1923	order	0.00289758163379026	8973	0.0599118080420631	0.0199440385835094	0.0998795775006169	0.0203893064903372	0.00330769040925816	0.0566014263998057	unclassified	unclassified	unclassified	unclassified	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
Eubacteriales sp.	HG3A.0843	order	0.153237490248523	8973	0.059857493956767	0.0198218179991816	0.0998931699143523	0.0204239485641932	0.00339008602402324	0.0575155620315054	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0103	order	0.862810654184777	8973	-0.0604154948373215	-0.100891756756962	-0.0199392329176806	0.0206487107247387	0.00344364216095518	0.0579290651652206	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Butyricicoccus sp.	HG3A.0008	genus	0.981165719380363	8973	0.0598008154293744	0.019619712550676	0.0999819183080727	0.0204981371943491	0.00353874877595522	0.0590287085737069	unclassified	unclassified	Butyricicoccus	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0178	order	0.662431739663435	8973	0.0600410602341653	0.0196620191286236	0.100420101339707	0.0205991141372193	0.00356876889771259	0.0590333855163291	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Clostridia sp.	HG3A.0521	class	0.39262231137858	8973	-0.0595376570314338	-0.099630171483729	-0.0194451425791385	0.0204529443651796	0.00361221164369004	0.0592581827497911	unclassified	unclassified	unclassified	unclassified	unclassified	Clostridia	Firmicutes	Bacteria
Lachnospiraceae sp.	HG3A.1240	family	0.0159366989858464	8973	0.0594511062548179	0.0193671431179904	0.0995350693916455	0.0204485819653176	0.00365414368203504	0.0594547148265537	unclassified	unclassified	unclassified	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0148	order	0.635684832274602	8973	-0.0593140920621201	-0.0994101822043543	-0.0192180019198859	0.0204547684809375	0.00374356624723233	0.0604144634207819	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
[Ruminococcus] gnavus	HG3A.0239	species	0.46004680708793	8973	0.0592246578358538	0.0188917002608317	0.0995576154108758	0.0205756049136461	0.00400664780477401	0.0641386765522291	unclassified	[Ruminococcus] gnavus	Mediterraneibacter	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Oscillospiraceae sp.	HG3A.0210	family	0.473085924439987	8973	-0.0592260120651299	-0.099603016693215	-0.0188490074370448	0.020598075241039	0.00404583408250099	0.0642478452301157	unclassified	unclassified	unclassified	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Weissella confusa	HG3A.1557	species	0.0167168171180207	8973	0.0585554133996521	0.0185921443777468	0.0985186824215573	0.0203870106208551	0.00408603043222235	0.0643711937139791	unclassified	Weissella confusa	Weissella	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0353	order	0.530703220773431	8973	0.0586032200882357	0.0184466187524462	0.0987598214240252	0.020485637886166	0.00423699141558515	0.0662238422042246	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Blautia obeum	HG3A.0001	species	0.996322300234035	8973	0.0587052381638394	0.0183974898474296	0.0990129864802492	0.0205627445687431	0.00431460627710525	0.0668829301797932	unclassified	Blautia obeum	Blautia	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0328	order	0.198484341914633	8973	-0.0583828228144067	-0.0985021585114172	-0.0182634871173962	0.0204666270546656	0.00434654810740218	0.0668829301797932	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacterium callanderi	HG3A.1182	species	0.0773431405327092	8973	0.0581458233548204	0.0181034262226701	0.0981882204869708	0.0204273773291715	0.00443091518335974	0.0676566664536084	unclassified	Eubacterium callanderi	Eubacterium	Eubacteriaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Clostridium sp. AF37-5	HG3A.0076	species	0.78747353170623	8973	-0.0580399010712684	-0.0981547875136086	-0.0179250146289282	0.0204643572953481	0.00457651892786252	0.0688274159897757	unclassified	Clostridium sp. AF37-5	Clostridium	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Clostridiaceae sp.	HG3A.0238	family	0.556558564582637	8973	-0.0581555112381723	-0.0983507161797827	-0.0179603062965618	0.020505331273147	0.00457693647891707	0.0688274159897757	unclassified	unclassified	unclassified	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Lachnoclostridium sp. An131	HG3A.0658	species	0.266243173966343	8973	0.0576541779961227	0.0176611024085192	0.0976472535837261	0.0204022162530853	0.00472567697049614	0.0704533155286578	unclassified	Lachnoclostridium sp. An131	Lachnoclostridium	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Erysipelotrichales sp.	HG3A.0303	order	0.681711802072885	8973	0.0578879565257525	0.0177035034696328	0.0980724095818721	0.020499846266313	0.00475604245886153	0.0704533155286578	unclassified	unclassified	unclassified	unclassified	Erysipelotrichales	Erysipelotrichia	Firmicutes	Bacteria
Lachnospiraceae sp.	HG3A.0336	family	0.522456257661875	8973	0.0575746310170477	0.0174497977580061	0.0976994642760893	0.0204694316013971	0.0049233674619462	0.0723917363849126	unclassified	unclassified	unclassified	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Clostridia sp.	HG3A.0508	class	0.157806753594116	8973	-0.0571165972381263	-0.0972235738019972	-0.0170096206742555	0.0204603221205411	0.00525639971159258	0.0767202457905241	unclassified	unclassified	unclassified	unclassified	unclassified	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0305	order	0.298785244622757	8973	-0.0572140679014066	-0.097548509510321	-0.0168796262924922	0.0205763619842128	0.00543777441092552	0.0787881912823881	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Firmicutes sp.	HG3A.0596	phylum	0.0926111668338348	8973	-0.0564534435227789	-0.096545903962896	-0.0163609830826618	0.0204529168112062	0.00578908463236002	0.0824939023430902	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	Firmicutes	Bacteria
Agathobaculum sp.	HG3A.0679	genus	0.134960436866154	8973	0.0564742384915519	0.016349567146488	0.0965989098366157	0.0204693490019986	0.00581036437420862	0.0824939023430902	unclassified	unclassified	Agathobaculum	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0125	order	0.677253984174747	8973	-0.0567954653244508	-0.0971548232691318	-0.0164361073797699	0.0205890728963663	0.00581820973704415	0.0824939023430902	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.1706	order	0.00846985400646384	8973	0.0561924599149966	0.0162247261357433	0.09616019369425	0.0203892882887663	0.0058636375991429	0.0825483732928983	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Bilophila wadsworthia	HG3A.0049	species	0.893903934024295	8973	0.0565243020880544	0.0162292503743054	0.0968193538018034	0.0205562674766626	0.00597643736276556	0.0835438603175326	unclassified	Bilophila wadsworthia	Bilophila	Desulfovibrionaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria
Roseburia intestinalis	HG3A.0078	species	0.850551654964895	8973	0.0562273370593758	0.0160945603208036	0.096360113797948	0.0204734839175745	0.00603843094167107	0.0838201777567628	unclassified	Roseburia intestinalis	Roseburia	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0807	order	0.0444667335339351	8973	-0.0557000152092287	-0.0956939481119921	-0.0157060823064653	0.020402653607028	0.00634522809039973	0.0869535806994094	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0145	order	0.804859021508971	8973	0.0562552748837893	0.0158423623251161	0.0966681874424624	0.0206163934462356	0.00637163682903143	0.0869535806994094	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Oscillospiraceae sp.	HG3A.0130	family	0.743786916304469	8973	0.0560448027280833	0.0157540648926405	0.0963355405635261	0.0205540667787467	0.00640968313111117	0.0869535806994094	unclassified	unclassified	unclassified	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0062	order	0.815000557227237	8973	-0.0556714667591755	-0.0957162416349191	-0.0156266918834319	0.0204285903201273	0.00643938355809228	0.0869535806994094	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0614	order	0.0877075671458821	8973	-0.0556909898250425	-0.0958147538251473	-0.0155672258249377	0.0204688861256682	0.00652586376253727	0.0871738492831081	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Oscillospiraceae sp.	HG3A.0437	family	0.277610609606598	8973	-0.0557254144301341	-0.0958871848259477	-0.0155636440343204	0.0204882748496625	0.00654352823334162	0.0871738492831081	unclassified	unclassified	unclassified	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Oscillospiraceae sp.	HG3A.0576	family	0.335227905940042	8973	0.0554861867654995	0.0154101876791565	0.0955621858518424	0.0204445191549974	0.00666071945635742	0.087586695544587	unclassified	unclassified	unclassified	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Coriobacteriaceae sp.	HG3A.1752	family	0.00367769976596456	8973	0.0553683975843786	0.0153759729261941	0.095360822242563	0.0204018841855317	0.0066627662605706	0.087586695544587	unclassified	unclassified	unclassified	Coriobacteriaceae	Coriobacteriales	Coriobacteriia	Actinobacteria	Bacteria
Eubacteriales sp.	HG3A.0120	order	0.643820349938705	8973	-0.0554660915366753	-0.0956354159770118	-0.0152967670963388	0.0204921284980173	0.00680854485184695	0.0889142205981329	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Victivallis vadensis	HG3A.0689	species	0.190794606040343	8973	-0.0551108603015456	-0.0951288120423329	-0.0150929085607583	0.0204149066663467	0.00695672399538718	0.090255536802899	unclassified	Victivallis vadensis	Victivallis	Victivallaceae	Victivallales	Lentisphaeria	Lentisphaerae	Bacteria
Eubacteriales sp.	HG3A.0322	order	0.274713027972807	8973	-0.055060905229953	-0.0951352160326966	-0.0149865944272094	0.0204436578877258	0.00708818103441539	0.09136389190464	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0083	order	0.748356179650061	8973	-0.0550693453706286	-0.0952415697051903	-0.0148971210360669	0.0204936078608376	0.00721997594733859	0.0924622726159167	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Oscillospiraceae sp.	HG3A.1049	family	0.0917196032542071	8973	0.0546615985311288	0.0146974491099483	0.0946257479523092	0.0203874597510142	0.00735081582537295	0.0930032568227498	unclassified	unclassified	unclassified	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0249	order	0.282737100189457	8973	-0.0551075315395793	-0.0954012083845948	-0.0148138546945638	0.0205555660960158	0.00735592509882707	0.0930032568227498	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eggerthellales sp.	HG3A.0177	order	0.554441101081021	8973	-0.0560497363513271	-0.0970769239762023	-0.0150225487264518	0.0209297620120535	0.00742016491379219	0.0932216921131487	unclassified	unclassified	unclassified	unclassified	Eggerthellales	Coriobacteriia	Actinobacteria	Bacteria
Eubacteriales sp.	HG3A.0442	order	0.235149894126825	8973	-0.0547200360563976	-0.0948725146206134	-0.0145675574921819	0.0204835346801491	0.00756702021546982	0.0934803025751743	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Clostridium sp.	HG3A.0059	genus	0.888665997993982	8973	-0.054965229631601	-0.0953236388036324	-0.0146068204595695	0.0205885888859599	0.00760589790598105	0.0934803025751743	unclassified	unclassified	Clostridium	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
