name	id	level	prev	n	estimate	lower	upper	se	p.value	q.value	subspecies	species	genus	family	order	class	phylum	superkingdom
Lachnospiraceae sp.	HG3A.0890	family	0.116683383483785	8973	0.0626013230654141	0.0226537506246921	0.102548895506136	0.020378997924131	0.00213379922347829	0.0430798813492589	unclassified	unclassified	unclassified	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Peptoniphilus harei	HG3A.1800	species	0.0705449682380475	8973	0.0625842064170251	0.0225851402027698	0.10258327263128	0.0204052705716741	0.00216827517316986	0.0430798813492589	unclassified	Peptoniphilus harei	Peptoniphilus	Peptoniphilaceae	Tissierellales	Tissierellia	Firmicutes	Bacteria
Clostridia sp.	HG3A.0479	class	0.110888220216204	8973	-0.0626045930326819	-0.102620255204502	-0.0225889308608621	0.0204137254205803	0.00217027110071833	0.0430798813492589	unclassified	unclassified	unclassified	unclassified	unclassified	Clostridia	Firmicutes	Bacteria
Ruminococcus bicirculans	HG3A.0067	species	0.785467513652067	8973	-0.0624066372508323	-0.102555880566499	-0.0222573939351652	0.020481881704901	0.00231881468523511	0.0455727440613039	unclassified	Ruminococcus bicirculans	Ruminococcus	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Massilistercora timonensis	HG3A.0458	species	0.323080352167614	8973	0.0619970777532589	0.0219895711088883	0.10200458439763	0.0204095383716229	0.00239133387828707	0.0464963674694673	unclassified	Massilistercora timonensis	Massilistercora	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Enterocloster citroniae	HG3A.0285	species	0.659422712582191	8973	0.0620275346259779	0.0219649506907325	0.102090118561223	0.020437675082027	0.0024126578586172	0.0464963674694673	unclassified	Enterocloster citroniae	Enterocloster	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Enterocloster asparagiformis	HG3A.0466	species	0.345815223448122	8973	0.0618386438095041	0.0218461711317635	0.101831116487245	0.0204019065055793	0.0024443162451205	0.0466535360246556	unclassified	Enterocloster asparagiformis	Enterocloster	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Lachnospiraceae sp.	HG3A.1323	family	0.0113674356402541	8973	0.0616335279254035	0.0216455914294286	0.101621464421378	0.0203995673682419	0.00252404759293148	0.047716518780657	unclassified	unclassified	unclassified	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Ruthenibacterium lactatiformans	HG3A.0020	species	0.988298228017386	8973	0.0619774596957977	0.0216604625967161	0.102294456794879	0.0205674605919865	0.00259091249076757	0.0485185027752228	unclassified	Ruthenibacterium lactatiformans	Ruthenibacterium	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Burkholderiales sp.	HG3A.1923	order	0.00289758163379026	8973	0.0612679525507017	0.0213612854830537	0.10117461961835	0.0203580739166286	0.00262417090632622	0.0486820490566125	unclassified	unclassified	unclassified	unclassified	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
Oscillospiraceae sp.	HG3A.0134	family	0.836063746795943	8973	0.0618714819784847	0.0213675024124152	0.102375461544554	0.0206628479452808	0.00275804935305084	0.050691925609314	unclassified	unclassified	unclassified	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0179	order	0.5858687172629	8973	-0.0610815966586401	-0.101137636194587	-0.0210255571226927	0.0204343368920919	0.0028050962210062	0.0508813366759411	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0133	order	0.505516549648947	8973	0.0615377701267838	0.0211612417842116	0.101914298469356	0.0205978319732261	0.0028196206722184	0.0508813366759411	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Merdimonas faecis	HG3A.0494	species	0.246740220661986	8973	0.0604435320019948	0.0203618597645037	0.100525204239486	0.0204474105362907	0.00312430827094431	0.0552658952299608	unclassified	Merdimonas faecis	Merdimonas	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Intestinibacillus sp. Marseille-P4005	HG3A.0168	species	0.860135963445893	8973	0.0606022353983233	0.0203759608352096	0.100828509961437	0.0205211809481821	0.00315370169936409	0.0552658952299608	unclassified	Intestinibacillus sp. Marseille-P4005	Intestinibacillus	Eubacteriaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Sutterella sp. KLE1602	HG3A.0228	species	0.329321297225008	8973	0.0604070772473483	0.0202919396497862	0.10052221484491	0.0204644755547384	0.00316757202520201	0.0552658952299608	unclassified	Sutterella sp. KLE1602	Sutterella	Sutterellaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
Alloscardovia omnicolens	HG3A.1279	species	0.12615624651733	8973	0.060209176149365	0.0202170052505036	0.100201347048226	0.0204017532958393	0.00317396073360984	0.0552658952299608	unclassified	Alloscardovia omnicolens	Alloscardovia	Bifidobacteriaceae	Bifidobacteriales	Actinomycetia	Actinobacteria	Bacteria
Eubacteriales sp.	HG3A.0162	order	0.483227460158253	8973	-0.0606875890949278	-0.101154301196755	-0.0202208769931007	0.0206438374638683	0.00329333287778588	0.0562112899657894	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Lachnospiraceae sp.	HG3A.1240	family	0.0159366989858464	8973	0.0600881084052651	0.0200171215781442	0.100159095232386	0.0204419620552844	0.00329645629660588	0.0562112899657894	unclassified	unclassified	unclassified	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0103	order	0.862810654184777	8973	-0.0606428225163031	-0.101110966813318	-0.0201746782192885	0.0206445695563943	0.00331753959418421	0.0562112899657894	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0148	order	0.635684832274602	8973	-0.0600190759395824	-0.100101503314688	-0.0199366485644767	0.0204477977286194	0.00334152756471695	0.0562112899657894	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0178	order	0.662431739663435	8973	0.06032705137564	0.0199518367394734	0.100702266011806	0.0205971620139599	0.00341029946758585	0.0568860877576295	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0309	order	0.245291429845091	8973	-0.0598190694476885	-0.0999608847117833	-0.0196772541835936	0.020478090402562	0.00349651572941869	0.0578381976908009	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0843	order	0.153237490248523	8973	0.0594368927080245	0.0194113414983406	0.0994624439177084	0.0204187834535878	0.00361296035635205	0.059270465350073	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
[Ruminococcus] gnavus	HG3A.0239	species	0.46004680708793	8973	0.0595003067252094	0.0191726773761013	0.0998279360743175	0.0205728866357659	0.00383521430295702	0.0619747895648005	unclassified	[Ruminococcus] gnavus	Mediterraneibacter	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Butyricicoccus sp.	HG3A.0008	genus	0.981165719380363	8973	0.0592437740760354	0.0190842900922535	0.0994032580598173	0.0204871048887074	0.00384025144406572	0.0619747895648005	unclassified	unclassified	Butyricicoccus	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0353	order	0.530703220773431	8973	0.0588566391224575	0.0187174672865688	0.0989958109583461	0.0204767455921582	0.00405867983386496	0.0649716086308222	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Weissella confusa	HG3A.1557	species	0.0167168171180207	8973	0.0584433600605368	0.0184817364089838	0.0984049837120898	0.0203861693263134	0.00415605054737803	0.0656940514909395	unclassified	Weissella confusa	Weissella	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria
Blautia obeum	HG3A.0001	species	0.996322300234035	8973	0.0589298520966166	0.0186206500752177	0.0992390541180154	0.0205634860209222	0.00417000024577248	0.0656940514909395	unclassified	Blautia obeum	Blautia	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacterium callanderi	HG3A.1182	species	0.0773431405327092	8973	0.0584748306144839	0.0184352208057057	0.098514440423262	0.0204259539832598	0.00420939895266574	0.065792574181429	unclassified	Eubacterium callanderi	Eubacterium	Eubacteriaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Oscillospiraceae sp.	HG3A.0210	family	0.473085924439987	8973	-0.0588775306302802	-0.0992445726633155	-0.0185104885972448	0.0205929926214483	0.00425830474137293	0.06588923388527	unclassified	unclassified	unclassified	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Clostridia sp.	HG3A.0521	class	0.39262231137858	8973	-0.0584143826287865	-0.098488553245538	-0.018340212012035	0.0204435843964219	0.00428197036332485	0.06588923388527	unclassified	unclassified	unclassified	unclassified	unclassified	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0328	order	0.198484341914633	8973	-0.0582303714499147	-0.0983500464729509	-0.0181106964268785	0.0204667999283033	0.0044497470540111	0.0679442146324002	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Erysipelotrichales sp.	HG3A.0303	order	0.681711802072885	8973	0.0576247140599563	0.0174553763500308	0.0977940517698818	0.0204921346168761	0.00493366094250997	0.07408011954775	unclassified	unclassified	unclassified	unclassified	Erysipelotrichales	Erysipelotrichia	Firmicutes	Bacteria
Clostridium sp. AF37-5	HG3A.0076	species	0.78747353170623	8973	-0.0574733439839048	-0.0975653857714471	-0.0173813021963625	0.0204527003651724	0.00496408430278133	0.07408011954775	unclassified	Clostridium sp. AF37-5	Clostridium	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Lachnoclostridium sp. An131	HG3A.0658	species	0.266243173966343	8973	0.0573078535698016	0.0173250075988059	0.0972906995407972	0.0203969976447501	0.00497084859272127	0.07408011954775	unclassified	Lachnoclostridium sp. An131	Lachnoclostridium	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Clostridiaceae sp.	HG3A.0238	family	0.556558564582637	8973	-0.0575733012077504	-0.0977691101206427	-0.0173774922948582	0.0205056385205696	0.0050008745689665	0.07408011954775	unclassified	unclassified	unclassified	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Clostridia sp.	HG3A.0508	class	0.157806753594116	8973	-0.0568901156742521	-0.0969818829638971	-0.0167983483846072	0.0204525625417603	0.00542120705221384	0.0792208493630774	unclassified	unclassified	unclassified	unclassified	unclassified	Clostridia	Firmicutes	Bacteria
Lachnospiraceae sp.	HG3A.0336	family	0.522456257661875	8973	0.0569101080195414	0.0167986224665784	0.0970215935725042	0.020462621090681	0.00542772569943502	0.0792208493630774	unclassified	unclassified	unclassified	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Agathobaculum sp.	HG3A.0679	genus	0.134960436866154	8973	0.0567716624430089	0.0166602426625156	0.0968830822235023	0.0204625887244984	0.00554173857090324	0.0802945333083425	unclassified	unclassified	Agathobaculum	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0305	order	0.298785244622757	8973	-0.0569276227943923	-0.0972534220554757	-0.0166018235333088	0.0205719527603338	0.00566497163720414	0.0814852804336973	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0145	order	0.804859021508971	8973	0.0568942965797631	0.0164927384206676	0.0972958547388586	0.0206106003116432	0.00578426137354899	0.0826025814855737	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0125	order	0.677253984174747	8973	-0.0566803761127419	-0.0970281776828365	-0.0163325745426473	0.0205831768698232	0.0059041744951404	0.0833218510904347	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Bilophila wadsworthia	HG3A.0049	species	0.893903934024295	8973	0.0565658944314448	0.0162879097605345	0.0968438791023551	0.0205475592249292	0.00591857985075632	0.0833218510904347	unclassified	Bilophila wadsworthia	Bilophila	Desulfovibrionaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria
Roseburia intestinalis	HG3A.0078	species	0.850551654964895	8973	0.0560075129910342	0.0158951146205592	0.0961199113615092	0.0204630856851608	0.00621256804876163	0.0868447012450129	unclassified	Roseburia intestinalis	Roseburia	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Firmicutes sp.	HG3A.0596	phylum	0.0926111668338348	8973	-0.0558374146213158	-0.0959166560332679	-0.0157581732093636	0.0204461727952267	0.00632776599749863	0.0878364720631804	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0062	order	0.815000557227237	8973	-0.0556657227164746	-0.0956883324036394	-0.0156431130293098	0.0204172800272849	0.00641549974679417	0.0881054498643232	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0614	order	0.0877075671458821	8973	-0.0557669484046175	-0.0958777828613736	-0.0156561139478613	0.0204622901251491	0.0064359144737163	0.0881054498643232	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Coriobacteriaceae sp.	HG3A.1752	family	0.00367769976596456	8973	0.055397241551973	0.015406411329868	0.095388071774078	0.0204010688394326	0.00663224785319289	0.090171314990328	unclassified	unclassified	unclassified	Coriobacteriaceae	Coriobacteriales	Coriobacteriia	Actinobacteria	Bacteria
Eubacteriales sp.	HG3A.0120	order	0.643820349938705	8973	-0.0554661244647528	-0.0956016340070163	-0.0153306149224893	0.0204748657179662	0.00676195445863048	0.0906513312704482	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Oscillospiraceae sp.	HG3A.1049	family	0.0917196032542071	8973	0.0551075898869315	0.0152139263579618	0.0950012534159012	0.0203514093280642	0.00678647559105397	0.0906513312704482	unclassified	unclassified	unclassified	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0807	order	0.0444667335339351	8973	-0.0551850074716404	-0.0951601769894866	-0.0152098379537943	0.0203930795862855	0.00682161507499047	0.0906513312704482	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.1706	order	0.00846985400646384	8973	0.0551211676906612	0.0151717024695639	0.0950706329117585	0.0203799664416101	0.00685022654436637	0.0906513312704482	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Victivallis vadensis	HG3A.0689	species	0.190794606040343	8973	-0.0550908788151941	-0.095081488941899	-0.0151002686884892	0.0204009516965909	0.00693866289002549	0.0909198508000283	unclassified	Victivallis vadensis	Victivallis	Victivallaceae	Victivallales	Lentisphaeria	Lentisphaerae	Bacteria
Oscillospiraceae sp.	HG3A.0130	family	0.743786916304469	8973	0.0554487475402677	0.0151815953486963	0.0957158997318391	0.0205420301238308	0.00696212459526665	0.0909198508000283	unclassified	unclassified	unclassified	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0156	order	0.487573832608938	8973	-0.0552940601244005	-0.0955845052084221	-0.0150036150403789	0.0205539174304514	0.00715440689337544	0.0922244207552925	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Oscillospiraceae sp.	HG3A.0437	family	0.277610609606598	8973	-0.0551045081967493	-0.095257207787549	-0.0149518086059495	0.0204836473215527	0.00715494246665746	0.0922244207552925	unclassified	unclassified	unclassified	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Oscillospiraceae sp.	HG3A.0576	family	0.335227905940042	8973	0.0548163588309115	0.0147483162014205	0.0948844014604024	0.0204404588526504	0.0073372366521813	0.0939639661585798	unclassified	unclassified	unclassified	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Atopobiaceae sp.	HG3A.0704	family	0.0663100412348156	8973	0.0545679863261164	0.0145626244200426	0.0945733482321901	0.020408450914769	0.0075137840808136	0.0950707787814185	unclassified	unclassified	unclassified	Atopobiaceae	Coriobacteriales	Coriobacteriia	Actinobacteria	Bacteria
Eubacteriales sp.	HG3A.0083	order	0.748356179650061	8973	-0.0547616409840252	-0.0949128178477425	-0.0146104641203079	0.0204828674644809	0.00751945202452529	0.0950707787814185	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Clostridia sp.	HG3A.0272	class	0.25231249303466	8973	-0.0547950656537891	-0.0950337087543287	-0.0145564225532495	0.0205274909770212	0.00761367540090833	0.0952947711877396	unclassified	unclassified	unclassified	unclassified	unclassified	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0864	order	0.182436197481333	8973	-0.0543924318607996	-0.094360832089231	-0.0144240316323681	0.0203896276710283	0.00765223633366859	0.0952947711877396	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Veillonella parvula	HG3A.0220	species	0.738326089379249	8973	0.0544775657734405	0.0144275431910384	0.0945275883558426	0.0204312618834265	0.00768119062470445	0.0952947711877396	unclassified	Veillonella parvula	Veillonella	Veillonellaceae	Veillonellales	Negativicutes	Firmicutes	Bacteria
