genus	id	positive_size	positive_estimate	positive_p.value	positive_q.value	positive_message	negative_size	negative_estimate	negative_p.value	negative_q.value	negative_message	name	hl1	hl2
Gemmiger	MF0094	133	1.40834265441337	0.00133459570078322	0.0188749963396484						1 parallel job did not deliver a result	propionate production II	organic acid metabolism	propionate metabolism
Gemmiger	MF0097	54	0.810670439820692	0.852147852147852	0.982017982017982						1 parallel job did not deliver a result	homoacetogenesis	gas metabolism	acetogenesis
Alistipes	MF0050	260	1.50656655590308	1.25778295947837e-06	0.000252814374855153		155	1.20571184988968	0.040959040959041	0.294027401170258		threonine degradation II	amino acid degradation	polar, uncharged amino acid degradation
Alistipes	MF0012	271	1.47359160897851	5.01181599684212e-06	0.000470106515334362		180	0.774887628343783	0.983016983016983	1		trehalose degradation	carbohydrate degradation	disaccharide degradation
Alistipes	MF0049	436	1.43490618969862	7.01651515424421e-06	0.000470106515334362		323	1.05011223134348	0.291708291708292	0.851275485078302		threonine degradation I	amino acid degradation	polar, uncharged amino acid degradation
Alistipes	MF0015	448	1.3520182384446	0.000166644500018762	0.00837388612594281		404	1.09807276556716	0.148851148851149	0.586648645472175		fructose degradation	carbohydrate degradation	monosaccharide degradation
Alistipes	MF0065	480	1.33874313911443	0.000330377962607867	0.0110676617473636		384	0.987015370569097	0.544455544455544	0.998711814501288		Bifidobacterium shunt	central metabolism	energy metabolism
Alistipes	MF0097	54	0.804993555421729	0.876123876123876	1		59	1.60150814512441	0.000284809368655593	0.0110676617473636		homoacetogenesis	gas metabolism	acetogenesis
Alistipes	MF0060	116	1.42787033674987	0.000499162028709268	0.0143330811100804		50	0.769932953336229	0.91008991008991	1		glycerol degradation I	lipid degradation	glycerol degradation
Alistipes	MF0094	133	1.38712518807383	0.0016659388683587	0.0418567140675124		77	1.05678751238869	0.356643356643357	0.872437906920666		propionate production II	organic acid metabolism	propionate metabolism
Mediterraneibacter	MF0012	271	1.46270440560563	6.80913217287179e-06	0.000684317783373615		188	0.782488986351471	0.971028971028971	0.999000999000999		trehalose degradation	carbohydrate degradation	disaccharide degradation
Mediterraneibacter	MF0050	256	1.50147487942717	5.01181599684212e-06	0.000684317783373615		159	1.16986487625539	0.0939060939060939	0.438956392444765		threonine degradation II	amino acid degradation	polar, uncharged amino acid degradation
Mediterraneibacter	MF0049	431	1.42416985889864	1.25740094627686e-05	0.000842458634005497		323	1.0386805973214	0.368631368631369	0.899413086913087		threonine degradation I	amino acid degradation	polar, uncharged amino acid degradation
Mediterraneibacter	MF0015	443	1.34950908232949	0.000357719170213556	0.0143803106425849		404	1.07764158116671	0.228771228771229	0.729889158460587		fructose degradation	carbohydrate degradation	monosaccharide degradation
Mediterraneibacter	MF0097	54	0.820689016392931	0.847152847152847	0.999000999000999		59	1.58554723241837	0.000307593650115447	0.0143803106425849		homoacetogenesis	gas metabolism	acetogenesis
Mediterraneibacter	MF0060	116	1.45057689961854	0.000911305214720605	0.0247442586450115		50	0.760739655598484	0.901098901098901	0.999000999000999		glycerol degradation I	lipid degradation	glycerol degradation
Mediterraneibacter	MF0065	481	1.3368164482636	0.000966438317610918	0.0247442586450115		389	0.967004826360796	0.63036963036963	0.999000999000999		Bifidobacterium shunt	central metabolism	energy metabolism
Mediterraneibacter	MF0094	131	1.43173540420792	0.000984846115224339	0.0247442586450115		77	1.04754963619747	0.374625374625375	0.899413086913087		propionate production II	organic acid metabolism	propionate metabolism
Roseburia	MF0050	260	1.52717469198333	3.24071540977459e-07	6.51383797364692e-05		159	1.17315658837268	0.0659340659340659	0.355260124490894		threonine degradation II	amino acid degradation	polar, uncharged amino acid degradation
Roseburia	MF0012	274	1.48050325817822	2.66556365784778e-06	0.000267889147613702		188	0.789254953723151	0.979020979020979	0.999000999000999		trehalose degradation	carbohydrate degradation	disaccharide degradation
Roseburia	MF0049	431	1.42396438664738	1.17403822590188e-05	0.000786605611354259		321	1.02932405694907	0.381618381618382	0.881670054083847		threonine degradation I	amino acid degradation	polar, uncharged amino acid degradation
Roseburia	MF0015	444	1.35752946145261	0.000157575555495142	0.00791817166363091		402	1.08604773667097	0.18981018981019	0.661252540562885		fructose degradation	carbohydrate degradation	monosaccharide degradation
Roseburia	MF0065	482	1.34322165084287	0.000412401665039535	0.0165785469345893		386	0.964325819931362	0.648351648351648	0.999000999000999		Bifidobacterium shunt	central metabolism	energy metabolism
Roseburia	MF0097	54	0.810482600017624	0.87012987012987	0.999000999000999		59	1.58868053197317	0.000563272886661975	0.0188696417031762		homoacetogenesis	gas metabolism	acetogenesis
Roseburia	MF0060	116	1.44976881671115	0.000673177567682334	0.0193298130148784		50	0.760797207842689	0.923076923076923	0.999000999000999		glycerol degradation I	lipid degradation	glycerol degradation
Roseburia	MF0094	133	1.40790828572851	0.00137141155808757	0.0344567153969501		77	1.05026479444211	0.350649350649351	0.880247659317427		propionate production II	organic acid metabolism	propionate metabolism
Bifidobacterium	MF0050	253	1.48216464337293	1.77132558138829e-06	0.000356036441859045		157	1.19986216331002	0.047952047952048	0.321278721278721		threonine degradation II	amino acid degradation	polar, uncharged amino acid degradation
Bifidobacterium	MF0012	267	1.45211012440155	7.29438803645544e-06	0.000733085997663772		186	0.781596915815351	0.977022977022977	0.999000999000999		trehalose degradation	carbohydrate degradation	disaccharide degradation
Bifidobacterium	MF0049	430	1.42906543831958	1.71740300959495e-05	0.00115066001642862		321	1.04740253038825	0.325674325674326	0.861322887638677		threonine degradation I	amino acid degradation	polar, uncharged amino acid degradation
Bifidobacterium	MF0015	448	1.37791753215139	6.59921266447253e-05	0.00331610436389745		404	1.08688538894058	0.208791208791209	0.724919148647962		fructose degradation	carbohydrate degradation	monosaccharide degradation
Bifidobacterium	MF0065	480	1.34229069818615	0.000252911442712927	0.0101670399970597		387	0.979310733423657	0.573426573426573	0.999000999000999		Bifidobacterium shunt	central metabolism	energy metabolism
Bifidobacterium	MF0097	54	0.802130148893235	0.863136863136863	0.999000999000999		59	1.61142949564859	0.000312150510348751	0.0104570420966832		homoacetogenesis	gas metabolism	acetogenesis
Bifidobacterium	MF0060	116	1.44707833753818	0.00038961728125617	0.0111875819332129		50	0.771070395366838	0.908091908091908	0.999000999000999		glycerol degradation I	lipid degradation	glycerol degradation
Bifidobacterium	MF0094	133	1.40491106596731	0.00118733244766264	0.0298317277475237		77	1.05402408001319	0.360639360639361	0.876014095794316		propionate production II	organic acid metabolism	propionate metabolism
Odoribacter	MF0050	260	1.506754472746	6.34315356337415e-07	0.00012749738662382		159	1.17183494753202	0.0829170829170829	0.406495943081309		threonine degradation II	amino acid degradation	polar, uncharged amino acid degradation
Odoribacter	MF0012	275	1.47292633560138	2.39041273669697e-06	0.000187810331431593		188	0.784062618903629	0.977022977022977	1		trehalose degradation	carbohydrate degradation	disaccharide degradation
Odoribacter	MF0049	436	1.43549860131852	2.8031392750984e-06	0.000187810331431593		322	1.05203779085681	0.303696303696304	0.867821833339075		threonine degradation I	amino acid degradation	polar, uncharged amino acid degradation
Odoribacter	MF0015	448	1.35327405213441	9.0809156846664e-05	0.00456316013154487		404	1.08406994429724	0.197802197802198	0.674816986292396		fructose degradation	carbohydrate degradation	monosaccharide degradation
Odoribacter	MF0065	483	1.33632235304592	0.000266581971177441	0.0107165952413331		388	0.980919268337408	0.576423576423577	1		Bifidobacterium shunt	central metabolism	energy metabolism
Odoribacter	MF0097	54	0.817797806394789	0.853146853146853	1		59	1.59765679836016	0.000339491694894532	0.0113729717789668		homoacetogenesis	gas metabolism	acetogenesis
Odoribacter	MF0060	116	1.44158990869082	0.000673177567682334	0.0193298130148784		50	0.768478343149321	0.897102897102897	1		glycerol degradation I	lipid degradation	glycerol degradation
Odoribacter	MF0094	133	1.40561591322439	0.00118733244766264	0.0298317277475237		77	1.05442131225941	0.358641358641359	0.867821833339075		propionate production II	organic acid metabolism	propionate metabolism
Bilophila	MF0012	275	1.47365849143131	2.18404989772582e-06	0.000219497014721445		188	0.787961568154438	0.966033966033966	1		trehalose degradation	carbohydrate degradation	disaccharide degradation
Bilophila	MF0050	259	1.501596223418	2.04647488999752e-06	0.000219497014721445		159	1.17492935431639	0.0679320679320679	0.369036369036369		threonine degradation II	amino acid degradation	polar, uncharged amino acid degradation
Bilophila	MF0049	435	1.43781500354276	5.21919826397773e-06	0.000349686283686508		323	1.0447478298166	0.333666333666334	0.890779433332625		threonine degradation I	amino acid degradation	polar, uncharged amino acid degradation
Bilophila	MF0015	448	1.36418952145861	0.000182515170621471	0.00917138732372889		404	1.08573720298159	0.182817182817183	0.62962461267546		fructose degradation	carbohydrate degradation	monosaccharide degradation
Bilophila	MF0065	485	1.34574314235122	0.000280252516753494	0.0112661511734905		389	0.974422723586139	0.606393606393606	1		Bifidobacterium shunt	central metabolism	energy metabolism
Bilophila	MF0097	54	0.806489089200372	0.863136863136863	1		59	1.58757922721741	0.000471686013033532	0.0158014814366233		homoacetogenesis	gas metabolism	acetogenesis
Bilophila	MF0060	116	1.43818894285001	0.000636542635145292	0.0182778670948863		50	0.758784008899289	0.933066933066933	1		glycerol degradation I	lipid degradation	glycerol degradation
Bilophila	MF0094	133	1.40029452417918	0.00155549104624117	0.0390817125368095		77	1.05219596461299	0.363636363636364	0.890779433332625		propionate production II	organic acid metabolism	propionate metabolism
Adlercreutzia	MF0050	260	1.49863065469929	8.04599071980768e-07	0.000161724413468134		159	1.1674368164742	0.0829170829170829	0.416658341658342		threonine degradation II	amino acid degradation	polar, uncharged amino acid degradation
Adlercreutzia	MF0012	275	1.46372228529393	2.32162508522875e-06	0.00023332332106549		188	0.784253122058319	0.972027972027972	0.999000999000999		trehalose degradation	carbohydrate degradation	disaccharide degradation
Adlercreutzia	MF0049	436	1.43708903988911	4.66617919672026e-06	0.000312634006180257		323	1.04105941105575	0.348651348651349	0.893880313235152		threonine degradation I	amino acid degradation	polar, uncharged amino acid degradation
Adlercreutzia	MF0015	448	1.36281263090527	6.48640838088012e-05	0.00325942021139226		404	1.08374416099253	0.218781218781219	0.709274596371371		fructose degradation	carbohydrate degradation	monosaccharide degradation
Adlercreutzia	MF0065	484	1.33595720546558	0.000202920344224466	0.00815739783782355		389	0.971605450640295	0.608391608391608	0.999000999000999		Bifidobacterium shunt	central metabolism	energy metabolism
Adlercreutzia	MF0097	54	0.81106152604456	0.88011988011988	0.999000999000999		59	1.58653434006195	0.000321264234309508	0.0107623518493685		homoacetogenesis	gas metabolism	acetogenesis
Adlercreutzia	MF0060	116	1.42946884769158	0.000783082533027127	0.0224856555912075		50	0.759349734336638	0.926073926073926	0.999000999000999		glycerol degradation I	lipid degradation	glycerol degradation
Adlercreutzia	MF0094	133	1.39147521074156	0.00197941884935215	0.0491646806618583		77	1.04667537751416	0.378621378621379	0.893880313235152		propionate production II	organic acid metabolism	propionate metabolism
Romboutsia	MF0050	260	1.51264946715971	1.03532174630377e-06	0.000208099671007058		158	1.16730899814067	0.0859140859140859	0.420722135007849		threonine degradation II	amino acid degradation	polar, uncharged amino acid degradation
Romboutsia	MF0012	275	1.47561867457975	3.38783647063716e-06	0.000284844849761561		186	0.777235561069694	0.981018981018981	1		trehalose degradation	carbohydrate degradation	disaccharide degradation
Romboutsia	MF0049	436	1.44993680034757	4.251415668083e-06	0.000284844849761561		322	1.04227475941035	0.323676323676324	0.850886613386614		threonine degradation I	amino acid degradation	polar, uncharged amino acid degradation
Romboutsia	MF0015	448	1.36628432944411	0.000132636010205156	0.00666495951280908		402	1.07803557880234	0.204795204795205	0.686063936063936		fructose degradation	carbohydrate degradation	monosaccharide degradation
Romboutsia	MF0065	485	1.34727942950584	0.000471686013033532	0.0167219279617605		387	0.969393759534822	0.605394605394606	1		Bifidobacterium shunt	central metabolism	energy metabolism
Romboutsia	MF0097	54	0.817916393123146	0.846153846153846	1		57	1.56079155278576	0.000499162028709268	0.0167219279617605		homoacetogenesis	gas metabolism	acetogenesis
Romboutsia	MF0060	116	1.44542709956607	0.000773923778011031	0.0217459733840962		50	0.768955998782943	0.908091908091908	1		glycerol degradation I	lipid degradation	glycerol degradation
Romboutsia	MF0094	133	1.40230053912131	0.000865511378471491	0.0217459733840962		77	1.06391702751015	0.336663336663337	0.850886613386614		propionate production II	organic acid metabolism	propionate metabolism
Barnesiella	MF0050	260	1.50765185530874	1.32623270419688e-06	0.000266572773543572		159	1.17137020436073	0.0819180819180819	0.401598401598402		threonine degradation II	amino acid degradation	polar, uncharged amino acid degradation
Barnesiella	MF0012	275	1.47244856331304	5.42658065175288e-06	0.000363580903667443		188	0.780667064331258	0.977022977022977	1		trehalose degradation	carbohydrate degradation	disaccharide degradation
